ball_x,ball_y,ball_vx,ball_vy,paddle_direction,paddle_y,Ball.RADIUS,Paddle.L,Paddle.STEP,WIDTH,HEIGHT,BORDER,VELOCITY,FPS 
458,72,-12,-4,0,160,10,80,20,800,400,20,12,30
446,68,-12,-4,0,160,10,80,20,800,400,20,12,30
434,64,-12,-4,0,160,10,80,20,800,400,20,12,30
422,60,-12,-4,0,160,10,80,20,800,400,20,12,30
410,56,-12,-4,0,160,10,80,20,800,400,20,12,30
398,52,-12,-4,0,160,10,80,20,800,400,20,12,30
386,48,-12,-4,0,160,10,80,20,800,400,20,12,30
374,44,-12,-4,0,160,10,80,20,800,400,20,12,30
362,40,-12,-4,0,160,10,80,20,800,400,20,12,30
350,36,-12,-4,0,160,10,80,20,800,400,20,12,30
338,32,-12,-4,0,160,10,80,20,800,400,20,12,30
326,36,-12,4,0,160,10,80,20,800,400,20,12,30
314,40,-12,4,0,160,10,80,20,800,400,20,12,30
302,44,-12,4,0,160,10,80,20,800,400,20,12,30
290,48,-12,4,0,160,10,80,20,800,400,20,12,30
278,52,-12,4,0,160,10,80,20,800,400,20,12,30
266,56,-12,4,0,160,10,80,20,800,400,20,12,30
254,60,-12,4,0,160,10,80,20,800,400,20,12,30
242,64,-12,4,0,160,10,80,20,800,400,20,12,30
230,68,-12,4,0,160,10,80,20,800,400,20,12,30
218,72,-12,4,0,160,10,80,20,800,400,20,12,30
206,76,-12,4,0,160,10,80,20,800,400,20,12,30
194,80,-12,4,0,160,10,80,20,800,400,20,12,30
182,84,-12,4,0,160,10,80,20,800,400,20,12,30
170,88,-12,4,0,160,10,80,20,800,400,20,12,30
158,92,-12,4,0,160,10,80,20,800,400,20,12,30
146,96,-12,4,0,160,10,80,20,800,400,20,12,30
134,100,-12,4,0,160,10,80,20,800,400,20,12,30
122,104,-12,4,0,160,10,80,20,800,400,20,12,30
110,108,-12,4,0,160,10,80,20,800,400,20,12,30
98,112,-12,4,0,160,10,80,20,800,400,20,12,30
86,116,-12,4,0,160,10,80,20,800,400,20,12,30
74,120,-12,4,0,160,10,80,20,800,400,20,12,30
62,124,-12,4,0,160,10,80,20,800,400,20,12,30
50,128,-12,4,0,160,10,80,20,800,400,20,12,30
38,132,-12,4,0,160,10,80,20,800,400,20,12,30
50,136,12,4,0,160,10,80,20,800,400,20,12,30
62,140,12,4,0,160,10,80,20,800,400,20,12,30
74,144,12,4,0,160,10,80,20,800,400,20,12,30
86,148,12,4,0,160,10,80,20,800,400,20,12,30
98,152,12,4,0,160,10,80,20,800,400,20,12,30
110,156,12,4,0,160,10,80,20,800,400,20,12,30
122,160,12,4,0,160,10,80,20,800,400,20,12,30
134,164,12,4,0,160,10,80,20,800,400,20,12,30
146,168,12,4,0,160,10,80,20,800,400,20,12,30
158,172,12,4,0,160,10,80,20,800,400,20,12,30
170,176,12,4,0,160,10,80,20,800,400,20,12,30
182,180,12,4,0,160,10,80,20,800,400,20,12,30
194,184,12,4,0,160,10,80,20,800,400,20,12,30
206,188,12,4,1,160,10,80,20,800,400,20,12,30
218,192,12,4,0,180,10,80,20,800,400,20,12,30
230,196,12,4,0,180,10,80,20,800,400,20,12,30
242,200,12,4,0,180,10,80,20,800,400,20,12,30
254,204,12,4,0,180,10,80,20,800,400,20,12,30
266,208,12,4,1,180,10,80,20,800,400,20,12,30
278,212,12,4,0,200,10,80,20,800,400,20,12,30
290,216,12,4,0,200,10,80,20,800,400,20,12,30
302,220,12,4,0,200,10,80,20,800,400,20,12,30
314,224,12,4,1,200,10,80,20,800,400,20,12,30
326,228,12,4,0,220,10,80,20,800,400,20,12,30
338,232,12,4,0,220,10,80,20,800,400,20,12,30
350,236,12,4,0,220,10,80,20,800,400,20,12,30
362,240,12,4,1,220,10,80,20,800,400,20,12,30
374,244,12,4,0,240,10,80,20,800,400,20,12,30
386,248,12,4,0,240,10,80,20,800,400,20,12,30
398,252,12,4,0,240,10,80,20,800,400,20,12,30
410,256,12,4,1,240,10,80,20,800,400,20,12,30
422,260,12,4,0,260,10,80,20,800,400,20,12,30
434,264,12,4,0,260,10,80,20,800,400,20,12,30
446,268,12,4,0,260,10,80,20,800,400,20,12,30
458,272,12,4,0,260,10,80,20,800,400,20,12,30
470,276,12,4,1,260,10,80,20,800,400,20,12,30
482,280,12,4,0,280,10,80,20,800,400,20,12,30
494,284,12,4,0,280,10,80,20,800,400,20,12,30
506,288,12,4,0,280,10,80,20,800,400,20,12,30
518,292,12,4,1,280,10,80,20,800,400,20,12,30
530,296,12,4,0,300,10,80,20,800,400,20,12,30
542,300,12,4,0,300,10,80,20,800,400,20,12,30
554,304,12,4,0,300,10,80,20,800,400,20,12,30
566,308,12,4,1,300,10,80,20,800,400,20,12,30
578,312,12,4,0,320,10,80,20,800,400,20,12,30
590,316,12,4,0,320,10,80,20,800,400,20,12,30
602,320,12,4,0,320,10,80,20,800,400,20,12,30
614,324,12,4,1,320,10,80,20,800,400,20,12,30
626,328,12,4,0,340,10,80,20,800,400,20,12,30
638,332,12,4,0,340,10,80,20,800,400,20,12,30
650,336,12,4,0,340,10,80,20,800,400,20,12,30
662,340,12,4,1,340,10,80,20,800,400,20,12,30
674,344,12,4,0,340,10,80,20,800,400,20,12,30
686,348,12,4,0,340,10,80,20,800,400,20,12,30
698,352,12,4,0,340,10,80,20,800,400,20,12,30
710,356,12,4,0,340,10,80,20,800,400,20,12,30
722,360,12,4,0,340,10,80,20,800,400,20,12,30
734,364,12,4,0,340,10,80,20,800,400,20,12,30
746,368,12,4,0,340,10,80,20,800,400,20,12,30
758,364,12,-4,0,340,10,80,20,800,400,20,12,30
770,360,12,-4,0,340,10,80,20,800,400,20,12,30
758,356,-12,-4,0,340,10,80,20,800,400,20,12,30
746,352,-12,-4,0,340,10,80,20,800,400,20,12,30
734,348,-12,-4,0,340,10,80,20,800,400,20,12,30
722,344,-12,-4,0,340,10,80,20,800,400,20,12,30
710,340,-12,-4,0,340,10,80,20,800,400,20,12,30
698,336,-12,-4,0,340,10,80,20,800,400,20,12,30
686,332,-12,-4,0,340,10,80,20,800,400,20,12,30
674,328,-12,-4,0,340,10,80,20,800,400,20,12,30
662,324,-12,-4,0,340,10,80,20,800,400,20,12,30
650,320,-12,-4,0,340,10,80,20,800,400,20,12,30
638,316,-12,-4,0,340,10,80,20,800,400,20,12,30
626,312,-12,-4,0,340,10,80,20,800,400,20,12,30
614,308,-12,-4,0,340,10,80,20,800,400,20,12,30
602,304,-12,-4,0,340,10,80,20,800,400,20,12,30
590,300,-12,-4,0,340,10,80,20,800,400,20,12,30
578,296,-12,-4,0,340,10,80,20,800,400,20,12,30
566,292,-12,-4,0,340,10,80,20,800,400,20,12,30
554,288,-12,-4,0,340,10,80,20,800,400,20,12,30
542,284,-12,-4,0,340,10,80,20,800,400,20,12,30
530,280,-12,-4,0,340,10,80,20,800,400,20,12,30
518,276,-12,-4,0,340,10,80,20,800,400,20,12,30
506,272,-12,-4,0,340,10,80,20,800,400,20,12,30
494,268,-12,-4,0,340,10,80,20,800,400,20,12,30
482,264,-12,-4,0,340,10,80,20,800,400,20,12,30
470,260,-12,-4,0,340,10,80,20,800,400,20,12,30
458,256,-12,-4,0,340,10,80,20,800,400,20,12,30
446,252,-12,-4,0,340,10,80,20,800,400,20,12,30
434,248,-12,-4,0,340,10,80,20,800,400,20,12,30
422,244,-12,-4,0,340,10,80,20,800,400,20,12,30
410,240,-12,-4,0,340,10,80,20,800,400,20,12,30
398,236,-12,-4,0,340,10,80,20,800,400,20,12,30
386,232,-12,-4,0,340,10,80,20,800,400,20,12,30
374,228,-12,-4,0,340,10,80,20,800,400,20,12,30
362,224,-12,-4,0,340,10,80,20,800,400,20,12,30
350,220,-12,-4,0,340,10,80,20,800,400,20,12,30
338,216,-12,-4,0,340,10,80,20,800,400,20,12,30
326,212,-12,-4,0,340,10,80,20,800,400,20,12,30
314,208,-12,-4,0,340,10,80,20,800,400,20,12,30
302,204,-12,-4,0,340,10,80,20,800,400,20,12,30
290,200,-12,-4,0,340,10,80,20,800,400,20,12,30
278,196,-12,-4,0,340,10,80,20,800,400,20,12,30
266,192,-12,-4,0,340,10,80,20,800,400,20,12,30
254,188,-12,-4,0,340,10,80,20,800,400,20,12,30
242,184,-12,-4,0,340,10,80,20,800,400,20,12,30
230,180,-12,-4,0,340,10,80,20,800,400,20,12,30
218,176,-12,-4,0,340,10,80,20,800,400,20,12,30
206,172,-12,-4,0,340,10,80,20,800,400,20,12,30
194,168,-12,-4,0,340,10,80,20,800,400,20,12,30
182,164,-12,-4,0,340,10,80,20,800,400,20,12,30
170,160,-12,-4,0,340,10,80,20,800,400,20,12,30
158,156,-12,-4,0,340,10,80,20,800,400,20,12,30
146,152,-12,-4,0,340,10,80,20,800,400,20,12,30
134,148,-12,-4,0,340,10,80,20,800,400,20,12,30
122,144,-12,-4,0,340,10,80,20,800,400,20,12,30
110,140,-12,-4,0,340,10,80,20,800,400,20,12,30
98,136,-12,-4,-1,340,10,80,20,800,400,20,12,30
86,132,-12,-4,0,320,10,80,20,800,400,20,12,30
74,128,-12,-4,0,320,10,80,20,800,400,20,12,30
62,124,-12,-4,0,320,10,80,20,800,400,20,12,30
50,120,-12,-4,0,320,10,80,20,800,400,20,12,30
38,116,-12,-4,-1,320,10,80,20,800,400,20,12,30
50,112,12,-4,0,300,10,80,20,800,400,20,12,30
62,108,12,-4,0,300,10,80,20,800,400,20,12,30
74,104,12,-4,0,300,10,80,20,800,400,20,12,30
86,100,12,-4,0,300,10,80,20,800,400,20,12,30
98,96,12,-4,-1,300,10,80,20,800,400,20,12,30
110,92,12,-4,0,280,10,80,20,800,400,20,12,30
122,88,12,-4,0,280,10,80,20,800,400,20,12,30
134,84,12,-4,0,280,10,80,20,800,400,20,12,30
146,80,12,-4,0,280,10,80,20,800,400,20,12,30
158,76,12,-4,-1,280,10,80,20,800,400,20,12,30
170,72,12,-4,0,260,10,80,20,800,400,20,12,30
182,68,12,-4,0,260,10,80,20,800,400,20,12,30
194,64,12,-4,0,260,10,80,20,800,400,20,12,30
206,60,12,-4,0,260,10,80,20,800,400,20,12,30
218,56,12,-4,-1,260,10,80,20,800,400,20,12,30
230,52,12,-4,0,240,10,80,20,800,400,20,12,30
242,48,12,-4,0,240,10,80,20,800,400,20,12,30
254,44,12,-4,0,240,10,80,20,800,400,20,12,30
266,40,12,-4,-1,240,10,80,20,800,400,20,12,30
278,36,12,-4,0,220,10,80,20,800,400,20,12,30
290,32,12,-4,0,220,10,80,20,800,400,20,12,30
302,36,12,4,0,220,10,80,20,800,400,20,12,30
314,40,12,4,0,220,10,80,20,800,400,20,12,30
326,44,12,4,-1,220,10,80,20,800,400,20,12,30
338,48,12,4,0,200,10,80,20,800,400,20,12,30
350,52,12,4,0,200,10,80,20,800,400,20,12,30
362,56,12,4,0,200,10,80,20,800,400,20,12,30
374,60,12,4,-1,200,10,80,20,800,400,20,12,30
386,64,12,4,0,180,10,80,20,800,400,20,12,30
398,68,12,4,0,180,10,80,20,800,400,20,12,30
410,72,12,4,0,180,10,80,20,800,400,20,12,30
422,76,12,4,0,180,10,80,20,800,400,20,12,30
434,80,12,4,0,180,10,80,20,800,400,20,12,30
446,84,12,4,0,180,10,80,20,800,400,20,12,30
458,88,12,4,0,180,10,80,20,800,400,20,12,30
470,92,12,4,0,180,10,80,20,800,400,20,12,30
482,96,12,4,0,180,10,80,20,800,400,20,12,30
494,100,12,4,0,180,10,80,20,800,400,20,12,30
506,104,12,4,0,180,10,80,20,800,400,20,12,30
518,108,12,4,0,180,10,80,20,800,400,20,12,30
530,112,12,4,0,180,10,80,20,800,400,20,12,30
542,116,12,4,0,180,10,80,20,800,400,20,12,30
554,120,12,4,0,180,10,80,20,800,400,20,12,30
566,124,12,4,0,180,10,80,20,800,400,20,12,30
578,128,12,4,0,180,10,80,20,800,400,20,12,30
590,132,12,4,0,180,10,80,20,800,400,20,12,30
602,136,12,4,1,180,10,80,20,800,400,20,12,30
614,140,12,4,0,200,10,80,20,800,400,20,12,30
626,144,12,4,0,200,10,80,20,800,400,20,12,30
638,148,12,4,0,200,10,80,20,800,400,20,12,30
650,152,12,4,0,200,10,80,20,800,400,20,12,30
662,156,12,4,0,200,10,80,20,800,400,20,12,30
674,160,12,4,0,200,10,80,20,800,400,20,12,30
686,164,12,4,0,200,10,80,20,800,400,20,12,30
698,168,12,4,0,200,10,80,20,800,400,20,12,30
710,172,12,4,0,200,10,80,20,800,400,20,12,30
722,176,12,4,0,200,10,80,20,800,400,20,12,30
734,180,12,4,0,200,10,80,20,800,400,20,12,30
746,184,12,4,0,200,10,80,20,800,400,20,12,30
758,188,12,4,0,200,10,80,20,800,400,20,12,30
770,192,12,4,0,200,10,80,20,800,400,20,12,30
758,196,-12,4,0,200,10,80,20,800,400,20,12,30
746,200,-12,4,0,200,10,80,20,800,400,20,12,30
734,204,-12,4,0,200,10,80,20,800,400,20,12,30
722,208,-12,4,0,200,10,80,20,800,400,20,12,30
710,212,-12,4,0,200,10,80,20,800,400,20,12,30
698,216,-12,4,0,200,10,80,20,800,400,20,12,30
686,220,-12,4,0,200,10,80,20,800,400,20,12,30
674,224,-12,4,0,200,10,80,20,800,400,20,12,30
662,228,-12,4,0,200,10,80,20,800,400,20,12,30
650,232,-12,4,0,200,10,80,20,800,400,20,12,30
638,236,-12,4,0,200,10,80,20,800,400,20,12,30
626,240,-12,4,0,200,10,80,20,800,400,20,12,30
614,244,-12,4,0,200,10,80,20,800,400,20,12,30
602,248,-12,4,0,200,10,80,20,800,400,20,12,30
590,252,-12,4,0,200,10,80,20,800,400,20,12,30
578,256,-12,4,0,200,10,80,20,800,400,20,12,30
566,260,-12,4,0,200,10,80,20,800,400,20,12,30
554,264,-12,4,0,200,10,80,20,800,400,20,12,30
542,268,-12,4,0,200,10,80,20,800,400,20,12,30
530,272,-12,4,0,200,10,80,20,800,400,20,12,30
518,276,-12,4,0,200,10,80,20,800,400,20,12,30
506,280,-12,4,0,200,10,80,20,800,400,20,12,30
494,284,-12,4,0,200,10,80,20,800,400,20,12,30
482,288,-12,4,0,200,10,80,20,800,400,20,12,30
470,292,-12,4,0,200,10,80,20,800,400,20,12,30
458,296,-12,4,0,200,10,80,20,800,400,20,12,30
446,300,-12,4,0,200,10,80,20,800,400,20,12,30
434,304,-12,4,0,200,10,80,20,800,400,20,12,30
422,308,-12,4,0,200,10,80,20,800,400,20,12,30
410,312,-12,4,0,200,10,80,20,800,400,20,12,30
398,316,-12,4,0,200,10,80,20,800,400,20,12,30
386,320,-12,4,0,200,10,80,20,800,400,20,12,30
374,324,-12,4,0,200,10,80,20,800,400,20,12,30
362,328,-12,4,0,200,10,80,20,800,400,20,12,30
350,332,-12,4,0,200,10,80,20,800,400,20,12,30
338,336,-12,4,0,200,10,80,20,800,400,20,12,30
326,340,-12,4,0,200,10,80,20,800,400,20,12,30
314,344,-12,4,0,200,10,80,20,800,400,20,12,30
302,348,-12,4,0,200,10,80,20,800,400,20,12,30
290,352,-12,4,0,200,10,80,20,800,400,20,12,30
278,356,-12,4,0,200,10,80,20,800,400,20,12,30
266,360,-12,4,0,200,10,80,20,800,400,20,12,30
254,364,-12,4,0,200,10,80,20,800,400,20,12,30
242,368,-12,4,0,200,10,80,20,800,400,20,12,30
230,364,-12,-4,0,200,10,80,20,800,400,20,12,30
218,360,-12,-4,0,200,10,80,20,800,400,20,12,30
206,356,-12,-4,0,200,10,80,20,800,400,20,12,30
194,352,-12,-4,0,200,10,80,20,800,400,20,12,30
182,348,-12,-4,0,200,10,80,20,800,400,20,12,30
170,344,-12,-4,0,200,10,80,20,800,400,20,12,30
158,340,-12,-4,0,200,10,80,20,800,400,20,12,30
146,336,-12,-4,0,200,10,80,20,800,400,20,12,30
134,332,-12,-4,0,200,10,80,20,800,400,20,12,30
122,328,-12,-4,0,200,10,80,20,800,400,20,12,30
110,324,-12,-4,0,200,10,80,20,800,400,20,12,30
98,320,-12,-4,0,200,10,80,20,800,400,20,12,30
86,316,-12,-4,0,200,10,80,20,800,400,20,12,30
74,312,-12,-4,0,200,10,80,20,800,400,20,12,30
62,308,-12,-4,0,200,10,80,20,800,400,20,12,30
50,304,-12,-4,0,200,10,80,20,800,400,20,12,30
38,300,-12,-4,0,200,10,80,20,800,400,20,12,30
50,296,12,-4,0,200,10,80,20,800,400,20,12,30
62,292,12,-4,0,200,10,80,20,800,400,20,12,30
74,288,12,-4,0,200,10,80,20,800,400,20,12,30
86,284,12,-4,0,200,10,80,20,800,400,20,12,30
98,280,12,-4,0,200,10,80,20,800,400,20,12,30
110,276,12,-4,0,200,10,80,20,800,400,20,12,30
122,272,12,-4,0,200,10,80,20,800,400,20,12,30
134,268,12,-4,0,200,10,80,20,800,400,20,12,30
146,264,12,-4,0,200,10,80,20,800,400,20,12,30
158,260,12,-4,0,200,10,80,20,800,400,20,12,30
170,256,12,-4,0,200,10,80,20,800,400,20,12,30
182,252,12,-4,0,200,10,80,20,800,400,20,12,30
194,248,12,-4,0,200,10,80,20,800,400,20,12,30
206,244,12,-4,0,200,10,80,20,800,400,20,12,30
218,240,12,-4,0,200,10,80,20,800,400,20,12,30
230,236,12,-4,0,200,10,80,20,800,400,20,12,30
242,232,12,-4,0,200,10,80,20,800,400,20,12,30
254,228,12,-4,-1,200,10,80,20,800,400,20,12,30
266,224,12,-4,0,180,10,80,20,800,400,20,12,30
278,220,12,-4,0,180,10,80,20,800,400,20,12,30
290,216,12,-4,0,180,10,80,20,800,400,20,12,30
302,212,12,-4,-1,180,10,80,20,800,400,20,12,30
314,208,12,-4,0,160,10,80,20,800,400,20,12,30
326,204,12,-4,0,160,10,80,20,800,400,20,12,30
338,200,12,-4,0,160,10,80,20,800,400,20,12,30
350,196,12,-4,0,160,10,80,20,800,400,20,12,30
362,192,12,-4,-1,160,10,80,20,800,400,20,12,30
374,188,12,-4,0,140,10,80,20,800,400,20,12,30
386,184,12,-4,0,140,10,80,20,800,400,20,12,30
398,180,12,-4,0,140,10,80,20,800,400,20,12,30
410,176,12,-4,-1,140,10,80,20,800,400,20,12,30
422,172,12,-4,0,120,10,80,20,800,400,20,12,30
434,168,12,-4,0,120,10,80,20,800,400,20,12,30
446,164,12,-4,0,120,10,80,20,800,400,20,12,30
458,160,12,-4,-1,120,10,80,20,800,400,20,12,30
470,156,12,-4,0,100,10,80,20,800,400,20,12,30
482,152,12,-4,0,100,10,80,20,800,400,20,12,30
494,148,12,-4,0,100,10,80,20,800,400,20,12,30
506,144,12,-4,0,100,10,80,20,800,400,20,12,30
518,140,12,-4,-1,100,10,80,20,800,400,20,12,30
530,136,12,-4,0,80,10,80,20,800,400,20,12,30
542,132,12,-4,0,80,10,80,20,800,400,20,12,30
554,128,12,-4,0,80,10,80,20,800,400,20,12,30
566,124,12,-4,-1,80,10,80,20,800,400,20,12,30
578,120,12,-4,0,60,10,80,20,800,400,20,12,30
590,116,12,-4,0,60,10,80,20,800,400,20,12,30
602,112,12,-4,0,60,10,80,20,800,400,20,12,30
614,108,12,-4,0,60,10,80,20,800,400,20,12,30
626,104,12,-4,0,60,10,80,20,800,400,20,12,30
638,100,12,-4,-1,60,10,80,20,800,400,20,12,30
650,96,12,-4,0,60,10,80,20,800,400,20,12,30
662,92,12,-4,0,60,10,80,20,800,400,20,12,30
674,88,12,-4,0,60,10,80,20,800,400,20,12,30
686,84,12,-4,0,60,10,80,20,800,400,20,12,30
698,80,12,-4,0,60,10,80,20,800,400,20,12,30
710,76,12,-4,0,60,10,80,20,800,400,20,12,30
722,72,12,-4,0,60,10,80,20,800,400,20,12,30
734,68,12,-4,0,60,10,80,20,800,400,20,12,30
746,64,12,-4,0,60,10,80,20,800,400,20,12,30
758,60,12,-4,0,60,10,80,20,800,400,20,12,30
770,56,12,-4,0,60,10,80,20,800,400,20,12,30
758,52,-12,-4,0,60,10,80,20,800,400,20,12,30
746,48,-12,-4,0,60,10,80,20,800,400,20,12,30
734,44,-12,-4,0,60,10,80,20,800,400,20,12,30
722,40,-12,-4,0,60,10,80,20,800,400,20,12,30
710,36,-12,-4,0,60,10,80,20,800,400,20,12,30
698,32,-12,-4,0,60,10,80,20,800,400,20,12,30
686,36,-12,4,0,60,10,80,20,800,400,20,12,30
674,40,-12,4,0,60,10,80,20,800,400,20,12,30
662,44,-12,4,0,60,10,80,20,800,400,20,12,30
650,48,-12,4,0,60,10,80,20,800,400,20,12,30
638,52,-12,4,0,60,10,80,20,800,400,20,12,30
626,56,-12,4,0,60,10,80,20,800,400,20,12,30
614,60,-12,4,0,60,10,80,20,800,400,20,12,30
602,64,-12,4,0,60,10,80,20,800,400,20,12,30
590,68,-12,4,0,60,10,80,20,800,400,20,12,30
578,72,-12,4,0,60,10,80,20,800,400,20,12,30
566,76,-12,4,0,60,10,80,20,800,400,20,12,30
554,80,-12,4,1,60,10,80,20,800,400,20,12,30
542,84,-12,4,0,80,10,80,20,800,400,20,12,30
530,88,-12,4,0,80,10,80,20,800,400,20,12,30
518,92,-12,4,0,80,10,80,20,800,400,20,12,30
506,96,-12,4,0,80,10,80,20,800,400,20,12,30
494,100,-12,4,1,80,10,80,20,800,400,20,12,30
482,104,-12,4,0,100,10,80,20,800,400,20,12,30
470,108,-12,4,0,100,10,80,20,800,400,20,12,30
458,112,-12,4,0,100,10,80,20,800,400,20,12,30
446,116,-12,4,0,100,10,80,20,800,400,20,12,30
434,120,-12,4,1,100,10,80,20,800,400,20,12,30
422,124,-12,4,0,120,10,80,20,800,400,20,12,30
410,128,-12,4,0,120,10,80,20,800,400,20,12,30
398,132,-12,4,0,120,10,80,20,800,400,20,12,30
386,136,-12,4,1,120,10,80,20,800,400,20,12,30
374,140,-12,4,0,140,10,80,20,800,400,20,12,30
362,144,-12,4,0,140,10,80,20,800,400,20,12,30
350,148,-12,4,0,140,10,80,20,800,400,20,12,30
338,152,-12,4,0,140,10,80,20,800,400,20,12,30
326,156,-12,4,1,140,10,80,20,800,400,20,12,30
314,160,-12,4,0,160,10,80,20,800,400,20,12,30
302,164,-12,4,0,160,10,80,20,800,400,20,12,30
290,168,-12,4,0,160,10,80,20,800,400,20,12,30
278,172,-12,4,1,160,10,80,20,800,400,20,12,30
266,176,-12,4,0,180,10,80,20,800,400,20,12,30
254,180,-12,4,0,180,10,80,20,800,400,20,12,30
242,184,-12,4,0,180,10,80,20,800,400,20,12,30
230,188,-12,4,1,180,10,80,20,800,400,20,12,30
218,192,-12,4,0,200,10,80,20,800,400,20,12,30
206,196,-12,4,0,200,10,80,20,800,400,20,12,30
194,200,-12,4,0,200,10,80,20,800,400,20,12,30
182,204,-12,4,0,200,10,80,20,800,400,20,12,30
170,208,-12,4,1,200,10,80,20,800,400,20,12,30
158,212,-12,4,0,220,10,80,20,800,400,20,12,30
146,216,-12,4,0,220,10,80,20,800,400,20,12,30
134,220,-12,4,0,220,10,80,20,800,400,20,12,30
122,224,-12,4,0,220,10,80,20,800,400,20,12,30
110,228,-12,4,0,220,10,80,20,800,400,20,12,30
98,232,-12,4,0,220,10,80,20,800,400,20,12,30
86,236,-12,4,0,220,10,80,20,800,400,20,12,30
74,240,-12,4,0,220,10,80,20,800,400,20,12,30
62,244,-12,4,0,220,10,80,20,800,400,20,12,30
50,248,-12,4,0,220,10,80,20,800,400,20,12,30
38,252,-12,4,0,220,10,80,20,800,400,20,12,30
50,256,12,4,0,220,10,80,20,800,400,20,12,30
62,260,12,4,0,220,10,80,20,800,400,20,12,30
74,264,12,4,0,220,10,80,20,800,400,20,12,30
86,268,12,4,0,220,10,80,20,800,400,20,12,30
98,272,12,4,0,220,10,80,20,800,400,20,12,30
110,276,12,4,0,220,10,80,20,800,400,20,12,30
122,280,12,4,0,220,10,80,20,800,400,20,12,30
134,284,12,4,0,220,10,80,20,800,400,20,12,30
146,288,12,4,0,220,10,80,20,800,400,20,12,30
158,292,12,4,0,220,10,80,20,800,400,20,12,30
170,296,12,4,0,220,10,80,20,800,400,20,12,30
182,300,12,4,0,220,10,80,20,800,400,20,12,30
194,304,12,4,0,220,10,80,20,800,400,20,12,30
206,308,12,4,0,220,10,80,20,800,400,20,12,30
218,312,12,4,0,220,10,80,20,800,400,20,12,30
230,316,12,4,0,220,10,80,20,800,400,20,12,30
242,320,12,4,1,220,10,80,20,800,400,20,12,30
254,324,12,4,0,240,10,80,20,800,400,20,12,30
266,328,12,4,0,240,10,80,20,800,400,20,12,30
278,332,12,4,0,240,10,80,20,800,400,20,12,30
290,336,12,4,0,240,10,80,20,800,400,20,12,30
302,340,12,4,0,240,10,80,20,800,400,20,12,30
314,344,12,4,0,240,10,80,20,800,400,20,12,30
326,348,12,4,0,240,10,80,20,800,400,20,12,30
338,352,12,4,0,240,10,80,20,800,400,20,12,30
350,356,12,4,0,240,10,80,20,800,400,20,12,30
362,360,12,4,0,240,10,80,20,800,400,20,12,30
374,364,12,4,0,240,10,80,20,800,400,20,12,30
386,368,12,4,0,240,10,80,20,800,400,20,12,30
398,364,12,-4,0,240,10,80,20,800,400,20,12,30
410,360,12,-4,0,240,10,80,20,800,400,20,12,30
422,356,12,-4,0,240,10,80,20,800,400,20,12,30
434,352,12,-4,0,240,10,80,20,800,400,20,12,30
446,348,12,-4,0,240,10,80,20,800,400,20,12,30
458,344,12,-4,0,240,10,80,20,800,400,20,12,30
470,340,12,-4,0,240,10,80,20,800,400,20,12,30
482,336,12,-4,0,240,10,80,20,800,400,20,12,30
494,332,12,-4,0,240,10,80,20,800,400,20,12,30
506,328,12,-4,0,240,10,80,20,800,400,20,12,30
518,324,12,-4,0,240,10,80,20,800,400,20,12,30
530,320,12,-4,0,240,10,80,20,800,400,20,12,30
542,316,12,-4,0,240,10,80,20,800,400,20,12,30
554,312,12,-4,0,240,10,80,20,800,400,20,12,30
566,308,12,-4,0,240,10,80,20,800,400,20,12,30
578,304,12,-4,0,240,10,80,20,800,400,20,12,30
590,300,12,-4,0,240,10,80,20,800,400,20,12,30
602,296,12,-4,0,240,10,80,20,800,400,20,12,30
614,292,12,-4,0,240,10,80,20,800,400,20,12,30
626,288,12,-4,0,240,10,80,20,800,400,20,12,30
638,284,12,-4,0,240,10,80,20,800,400,20,12,30
650,280,12,-4,0,240,10,80,20,800,400,20,12,30
662,276,12,-4,0,240,10,80,20,800,400,20,12,30
674,272,12,-4,0,240,10,80,20,800,400,20,12,30
686,268,12,-4,0,240,10,80,20,800,400,20,12,30
698,264,12,-4,0,240,10,80,20,800,400,20,12,30
710,260,12,-4,0,240,10,80,20,800,400,20,12,30
722,256,12,-4,0,240,10,80,20,800,400,20,12,30
734,252,12,-4,0,240,10,80,20,800,400,20,12,30
746,248,12,-4,0,240,10,80,20,800,400,20,12,30
758,244,12,-4,0,240,10,80,20,800,400,20,12,30
770,240,12,-4,0,240,10,80,20,800,400,20,12,30
758,236,-12,-4,0,240,10,80,20,800,400,20,12,30
746,232,-12,-4,0,240,10,80,20,800,400,20,12,30
734,228,-12,-4,0,240,10,80,20,800,400,20,12,30
722,224,-12,-4,0,240,10,80,20,800,400,20,12,30
710,220,-12,-4,0,240,10,80,20,800,400,20,12,30
698,216,-12,-4,0,240,10,80,20,800,400,20,12,30
686,212,-12,-4,0,240,10,80,20,800,400,20,12,30
674,208,-12,-4,0,240,10,80,20,800,400,20,12,30
662,204,-12,-4,0,240,10,80,20,800,400,20,12,30
650,200,-12,-4,0,240,10,80,20,800,400,20,12,30
638,196,-12,-4,0,240,10,80,20,800,400,20,12,30
626,192,-12,-4,0,240,10,80,20,800,400,20,12,30
614,188,-12,-4,0,240,10,80,20,800,400,20,12,30
602,184,-12,-4,0,240,10,80,20,800,400,20,12,30
590,180,-12,-4,0,240,10,80,20,800,400,20,12,30
578,176,-12,-4,0,240,10,80,20,800,400,20,12,30
